Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
5883,Ron Gallo,"Young Lady, You're Scaring Me",0.6521739130434783,-0.7699115044247788,0.6288951841359777,9.0,0.3383226691042048,0.0,0.6480331262939958,-0.18893151320032872,-0.06793473518890149,1.8963616317530319,0.07372654155495983,-0.2461527521821319,0.12807620589967172,0.0,10
5884,mehro,chance with you,0.34782608695652173,0.07522123893805316,-0.5807365439093484,4.0,-0.2551416819012797,-1.0,-0.3995859213250519,1.5336879417232359,0.3835616438356164,0.15120491415971016,-0.2613941018766755,0.5699082112149426,0.07346084470636,0.0,9
5885,Various Artists,Tere Ishq Ka Mujhpe Hua Ye Asar / Dialogue : Halat Kuch Ti Apni Bhi ( Nagin ) - Nagin / Soundtrack Version,-0.9565217391304348,-0.37168141592920356,-0.21246458923512737,9.0,0.21789305301645356,0.0,1.2608695652173914,1.5078776834871255,0.0,1.4553472987872105,0.435656836461126,0.08262768359238444,-24.160482181336697,0.0,3
5886,Brooks & Dunn,Play Something Country,0.6521739130434783,0.6194690265486725,0.5949008498583572,Unknown,0.7350319926873857,0.0,-0.3126293995859214,-0.008478743667251792,-0.06838408515836314,1.5120491415971018,1.0281501340482573,-0.11891654864687089,-25.60818499624013,0.0,4
5887,Cream,Crossroads - Live,0.5652173913043478,-0.6814159292035399,0.16147308781869704,7.0,-0.9834323583180986,0.0,0.36645962732919246,0.7533258054512066,0.66102434342553,4.725153567490944,0.9611260053619302,0.27466712491926254,0.5043472789136557,0.0,2
5888,Omar Coleman,Strange Times,-0.391304347826087,-0.12831858407079655,-0.42209631728045305,6.0,-0.06638482632541128,0.0,-0.17391304347826098,0.5508374839532444,0.7500218131053136,0.831627027878406,0.6394101876675602,1.3832907671978052,0.5364464575291573,0.0,2
5889,The Hellacopters,By the Grace of God,0.13043478260869565,-1.4778761061946903,0.7762039660056659,4.0,0.8504341864716637,0.0,2.2132505175983437,-0.2163636873046369,0.0,-0.43660418963616315,-0.45978552278820367,0.8114626356240037,-0.2931580103684876,0.0,6
5890,The Revelries,Clich√© Love,-0.2608695652173913,0.2389380530973448,0.008498583569405107,8.0,0.1431672760511885,0.0,0.2691511387163561,-0.21955529454967748,0.0,-0.09450307134981886,0.8726541554959786,0.1420029983941407,-0.5629107224960211,0.0,10
5891,Villain of the Story,Stuck,0.08695652173913043,-0.5398230088495577,0.30878186968838556,4.0,0.5222806215722122,-1.0,-0.2567287784679089,-0.21830805461071623,-0.024605182793822525,-0.38431249015593005,-1.0252010723860587,-0.5924257956706983,0.30350113605138535,0.0,8
5892,Altin G√ºn,Gelin Halayƒ±,-0.34782608695652173,-0.6106194690265488,0.014164305949008513,Unknown,-0.7978747714808044,0.0,-0.22774327122153218,-0.11145242180440093,1.3782392461390802,-0.05670184280989137,1.2533512064343162,-0.3641923001712525,-0.1380242838091276,0.0,1
5893,"Diego Diaz, Yuto Kanazawa",The Past,-0.21739130434782608,-0.8008849557522125,-1.796883852691218,4.0,-2.8812842778793417,-1.0,-0.20289855072463778,1.7221975238281604,16.14309397085769,-0.21357694125059062,-1.152278820375335,-0.916631606392624,-25.87899381277256,0.0,7
5894,Bright Eyes,Persona Non Grata,0.21739130434782608,-0.24778761061946922,-0.2889518413597733,2.0,-0.06455667276051182,0.0,-0.1759834368530021,-0.06895582991360052,-0.04519675420992932,-0.10710348086312806,-0.11394101876675597,0.4907411248126007,0.039075229034123436,-1.0,6
5895,Good Charlotte,Lifestyles of the Rich & Famous,1.1304347826086956,0.33185840707964576,0.654390934844193,1.0,0.7606261425959782,0.0,-0.2008281573498965,-0.21937507225774833,0.0,-0.38053236730193735,0.34450402144772113,-0.32804565143964415,-0.22315182354056398,0.0,10
5896,"Avanti Patel, Anshuman Sharma",Saiyaan Bina (feat. Anshuman Sharma),-0.782608695652174,-0.5398230088495577,-0.4050991501416428,1.0,-0.2917047531992684,-1.0,-0.2380952380952382,1.524605416710751,0.7186109414536254,-0.15120491415971024,-0.7493297587131366,0.5668979657140151,-25.014331875107704,0.0,0
5897,Goodie Mob,Cell Therapy,0.6521739130434783,1.3451327433628313,-0.631728045325779,Unknown,-0.7919332723948808,0.0,8.238095238095239,0.038933808258005076,0.0,-0.15120491415971024,-0.0013404825737265424,-0.8734452496785323,0.6696751811513112,0.0,5
5898,Joan Jett & The Blackhearts,I Love Rock 'N Roll,1.3043478260869565,-0.0442477876106195,0.04815864022662894,4.0,0.45441042047531993,0.0,-0.08281573498964812,0.5743045145786925,0.0,3.3391085210269336,1.1273458445040214,-0.6087095646402817,-0.41795224534928327,0.0,10
5899,Trivium,In Waves,0.6956521739130435,-0.30088495575221264,0.6827195467422097,9.0,0.8177559414990859,0.0,1.1573498964803313,-0.21999181819399038,0.8355291859349097,1.367144432194046,-0.38203753351206415,-1.0320875578494526,0.8770766652242407,0.0,8
5900,Skrizzly Adams,New Dress,0.13043478260869565,0.030973451327433652,-0.09065155807365416,6.0,0.2971892138939672,0.0,-0.18219461697722575,0.3395954122087792,0.0,0.5103165852890218,0.8592493297587132,-0.6079273748644501,-0.4224230413687682,0.0,10
5901,Westlife,Moments,-1.826086956521739,0.11061946902654826,-0.9291784702549575,4.0,-0.34129341864716617,0.0,-0.3623188405797102,0.9197684994031996,0.0,1.6380532367301937,0.2265415549597854,0.3261257310807846,-25.099412640783786,0.0,9
5902,Dani de Morón,Creer Para Ver,-0.13043478260869565,-0.6415929203539823,-1.1728045325779037,5.0,-1.1872714808043874,-1.0,0.3188405797101449,1.688067748660889,14.973911526044846,-0.12600409513309185,-1.0067024128686326,-0.9705078900430801,-24.441920832507357,0.0,7
5903,AC/DC,Back In Black,1.6956521739130435,-1.0398230088495575,0.0028328611898017025,9.0,0.30518738574040233,0.0,-0.0020703933747412604,-0.18976732215700431,0.09999127475787455,-0.29106945975744214,0.7573726541554959,1.6195120794989248,-25.108915348860286,0.0,10
5904,Lily Rose,Villain,1.1304347826086956,0.38495575221238915,-0.1614730878186967,Unknown,-0.2156078610603289,0.0,0.3623188405797102,0.5465496687147766,0.0,-0.2331075759962199,-0.8190348525469168,-0.30062160384458153,-25.796343225424234,0.0,4
5905,Erkin Koray,√á√∂p√ß√ºler,0.43478260869565216,-0.3362831858407082,-0.603399433427762,9.0,-1.8424360146252283,-1.0,-0.09109730848861287,0.17068566373226085,-0.06819474740424046,-0.03780122853992758,0.30697050938337794,0.2530739465622166,0.3213355637754831,0.0,10
5906,France Gall,Laisse tomber les filles,-0.21739130434782608,0.5221238938053097,0.0,2.0,-0.6045475319926874,0.0,-0.3271221532091098,0.8933344469019484,0.0,-0.1864860607969759,1.2989276139410186,0.30237560516008244,-1.218576710557323,0.0,1
5907,Psychic Ills,I Don't Mind,-0.13043478260869565,-1.5663716814159292,-0.915014164305949,1.0,-0.670132541133455,0.0,-0.2691511387163562,0.8647342614764573,13.455719396213244,-0.15750511891636482,-0.7680965147453082,0.935546377335459,0.7001665694090693,-1.0,6
5908,Daughtry,Heavy Is The Crown,0.6086956521739131,-1.579646017699115,0.41076487252124655,1.0,0.6376828153564901,-1.0,0.412008281573499,-0.21678565011858858,-0.05952360177994939,-0.2740589069144747,-0.7091152815013403,0.9309480495623891,0.27880181559047307,0.0,10
5909,Warne Marsh,Quintessence - Remastered,-0.13043478260869565,0.11061946902654826,-1.5127478753541075,Unknown,-2.1468235831809874,-1.0,-0.1697722567287786,1.4415174280320064,-0.05250850711107233,0.6741219089620412,0.2962466487935656,-1.0356192632009344,-25.104110484409986,0.0,7
5910,The 1975,Somebody Else,1.2608695652173914,0.32300884955752185,0.26628895184136003,Unknown,0.297646252285192,0.0,0.2691511387163561,0.3024055114659713,0.20033155920076784,-0.01890061426996379,-0.05764075067024118,-0.4514183115367068,1.2063297304026805,0.0,9
5911,Eva-Lina,I Am the Ex Now,0.08695652173913043,0.4823008849557521,-0.30311614730878184,4.0,-0.3460923217550274,-1.0,0.23395445134575565,0.6887939857499725,-0.052473606142570454,-0.15120491415971024,-0.4517426273458444,-0.002441380209413741,-0.010702243549196563,0.0,9
5912,Derek & The Dominos,Have You Ever Loved A Woman?,0.5652173913043478,-1.0707964601769913,-0.14447592067988652,Unknown,0.0499314442413164,0.0,0.08488612836438923,1.1764530733701284,0.8564697670360352,1.751456922349976,0.4383378016085791,1.1926971918201912,1.6153524703431041,-1.0,2
5913,Gregory Alan Isakov,San Luis,0.9565217391304348,0.09734513274336241,-0.7507082152974504,7.0,-1.3120429616087752,-1.0,-0.25258799171842655,1.5276361798517193,4.41636855422738,-0.08820286659316427,-0.6072386058981232,-0.8912459927588191,-24.985521246304724,0.0,0
5914,The Chambers Brothers,Time Has Come Today,0.34782608695652173,-0.07522123893805316,-0.5240793201133143,2.0,-1.118715722120658,0.0,1.7784679089026918,-0.15047512662288282,1.491667393770177,-0.35596156875098445,-0.1085790884718498,0.06665204998903745,0.7848945204724254,0.0,10
5915,Powderfinger,My Kind Of Scene,-0.09521739130434773,-0.36283185840707965,-0.6798866855524078,Unknown,-0.2752513711151735,0.0,-0.37474120082815743,-0.18308778359715416,0.19160631707529885,-0.3572216097023153,-0.9021447721179624,0.935807107260736,0.6742393798110266,0.0,10
5916,Arch Echo,Stella,-0.6521739130434783,-0.5309734513274338,0.7705382436260624,5.0,0.46515082266910435,0.0,1.86128364389234,-0.20051560679199515,0.14449000959776634,-0.2671286816821547,-0.09517426273458438,1.0428959983882151,1.066910819766521,0.0,8
5917,Charmaine,WOO!,0.391304347826087,1.5754424778761025,-0.2407932011331444,2.0,-0.07186928702010964,0.0,0.5817805383022775,-0.2004596654506412,-0.06390367332693482,-0.3326508111513624,-0.7841823056300267,-0.3565126187358154,-0.5110646688289614,0.0,5
5918,Led Zeppelin,All My Love - 1990 Remaster,0.9130434782608695,0.2389380530973448,0.1274787535410766,7.0,-0.3899680073126143,0.0,-0.32091097308488614,0.12620430693935447,-0.020417066573597417,-0.3118601354544023,0.6501340482573725,-0.6826620525370802,1.2317162540675275,0.0,10
5919,Tapeworms,Magic Pierrot,-1.173913043478261,-0.7300884955752213,0.5070821529745044,2.0,-0.12762797074954285,0.0,0.23395445134575565,-0.2189358287179978,12.687898089171973,0.44731453772247604,-1.120107238605898,1.04154494332087,-0.211746584289282,0.0,6
5920,Set and Setting,Ecdysis,-0.8260869565217391,-0.18141592920353997,0.5099150141643061,4.0,0.11985831809872043,-1.0,0.2153209109730849,-0.22035122649262903,13.734927144228251,-0.13230429988974643,-0.5938337801608577,-0.0017777040359807975,1.7062158712957696,-1.0,8
5921,Ganser,Self Service - Adam Faulkner / Girl Band Remix,-1.5217391304347827,-1.592920353982301,0.4702549575070823,9.0,-0.8017595978062156,0.0,0.21739130434782603,-0.21880632126089708,14.01413489224326,-0.10710348086312806,-1.0766756032171578,-0.853985316164663,-0.016808550815262495,-1.0,6
5922,Count Five,Pretty Big Mouth,-0.391304347826087,0.18584070796460142,-0.3569405099150142,4.0,-0.24211608775137108,0.0,-0.18219461697722575,-0.16259167892682205,5.428496640781782,0.44101433296582143,0.5509383378016087,0.40899044187796657,-1.1411773011719593,0.0,6
5923,Low (Acoustic),Angel Snow,-0.4782608695652174,0.053097345132743404,-1.2322946175637393,9.0,-0.8252970749542959,0.0,-0.39544513457556946,1.5487607121263267,-0.06820347264636593,-0.1927862655536305,-0.1273458445040214,-1.018292574530242,-25.50718270126443,0.0,0
5924,Body Count,Body Count's in the House,0.21739130434782608,-0.2964601769911507,0.7195467422096318,8.0,-0.06409963436928681,0.0,0.8716356107660456,-0.1296685063678434,-0.05954105226420033,2.9484958261143484,-0.1970509383378016,-0.5555443626042181,-0.05441890328521716,0.0,8
5925,"Frédéric Chopin, Magdalena Hoffmann","Valse in A Minor, Op. posth. B. 150 (Version for Harp in A Flat Minor)",-0.043478260869565216,-0.6814159292035399,-1.7141643059490086,8.0,-3.5965150822669103,-1.0,0.12422360248447202,1.7066060200054562,16.212895907861444,-0.13860450464640103,-1.0174262734584447,0.16833672084713538,-26.158592538726687,0.0,7
5926,Das Racist,Rainbow in the Dark,-0.4782608695652174,0.44247787610619455,0.18413597733711065,2.0,0.14202468007312616,0.0,7.492753623188406,0.4549642415432477,0.0,2.734288864388092,0.7493297587131367,1.2805394739181195,0.23111000506191698,0.0,9
5927,Scorpions,Big City Nights - 2015 - Remaster,0.08695652173913043,-0.2035398230088497,0.6713881019830031,9.0,0.9100776965265083,-1.0,0.45341614906832306,-0.21879506002424987,-0.024779687636331905,-0.3981729406205702,0.48659517426273463,0.4163856906676467,0.41727286030345667,0.0,8
5928,"Clean Bandit, Topic, Wes Nelson",Drive (feat. Wes Nelson),0.9565217391304348,1.1725663716814159,-0.3626062322946176,10.0,-0.04010511882998161,-1.0,0.7846790890269153,-0.05006605060196187,-0.06837745397434779,-0.22050716648291072,0.7788203753351206,0.14065194332679531,-25.76356004858177,0.0,9
5929,Waxahatchee,Lilacs,0.34782608695652173,0.8628318584070793,-0.008498583569405107,7.0,-0.5561014625228515,0.0,-0.3581780538302278,0.9663639061588134,-0.06786144315504755,-0.338951015908017,-0.146112600536193,-0.40342030256522693,-0.156438041860858,0.0,1
5930,Rich The Kid,Nasty (feat. Rubi Rose),0.391304347826087,1.469026548672566,-0.45042492917847005,1.0,-0.08786563071297969,0.0,7.12008281573499,-0.08233491123416162,0.0,-0.2564183335958419,0.1702412868632709,0.9009404054350338,-0.2868357730085078,0.0,5
5931,Earth Dad,Good Dog,-0.9130434782608695,0.6814159292035393,-0.45325779036827174,1.0,-0.5305073126142597,-1.0,-0.36853002070393387,1.4879796258179538,1.6504668004537124,-0.21231690029925976,-0.07104557640750661,0.7100861001321428,-0.37467190768632663,0.0,6
5932,Timothy Kay Band,I'll Know,0.30434782608695654,-0.44247787610619477,-1.5297450424929178,Unknown,-1.6328839122486287,0.0,-0.10766045548654252,1.6229380905013417,15.02626297879766,-0.10080327610647347,-0.8726541554959785,-1.1648547912086613,-24.788583388657432,0.0,7
5933,Rayland Baxter,Olivia,-0.39695652173913054,0.37168141592920334,-0.4192634560906513,7.0,-0.5545018281535646,0.0,-0.31055900621118027,1.2492765122396285,-0.0679033243172498,-0.25263821074184906,0.5831099195710454,-0.9022440550614199,-25.278682336333333,0.0,0
5934,Hiss Golden Messenger,I Need a Teacher,0.17391304347826086,-0.19911504424778775,0.18413597733711065,9.0,-0.12694241316270552,0.0,-0.13250517598343692,0.6642082814729117,-0.03472646365936654,1.1970389037643723,0.5428954423592495,-0.8077650112291642,-0.1323539341739981,0.0,1
5935,Eyal Golan,◊û◊û◊î ◊ê◊™ ◊û◊§◊ó◊ì◊™,0.17391304347826086,0.4292035398230087,-0.8923512747875353,11.0,-0.23686014625228521,-1.0,-0.18633540372670812,1.1644178652725683,0.0,-0.09450307134981886,-0.25067024128686316,0.2781751275502644,-0.20532809636154128,0.0,9
5936,Hatchie,Sure,-0.2608695652173913,-0.6460176991150443,0.2691218130311617,2.0,0.3017595978062159,0.0,-0.26708074534161497,-0.2178098760746505,-0.032806910391763366,1.864860607969759,-0.2989276139410187,-0.5948908786005915,0.41608300884931715,0.0,6
5937,Valkyrie,Feeling so Low,-0.6956521739130435,-0.672566371681416,0.5807365439093487,7.0,-0.1529936014625227,-1.0,-0.060041407867494824,-0.22057131629457763,14.816857167786404,-0.22239722790990704,0.0442359249329759,-0.7228855691912043,0.914716293101301,0.0,8
5938,The Charlatans,One To Another,0.2608695652173913,-0.4469026548672567,0.558073654390935,10.0,0.5439899451553931,0.0,0.07039337474120085,-0.21954403031864328,-0.06766076258616176,1.8522601984564497,-0.40884718498659506,-0.41994109873960794,0.6128767043486839,0.0,6
5939,Dudu Tassa,◊î◊ú◊ô◊ú◊î ◊ú◊ê - ◊¢◊ú◊ô◊™ ◊ú◊ô ◊ë◊ñ◊ô◊õ◊®◊ï◊ü,-0.391304347826087,1.4159292035398225,-0.2407932011331444,9.0,0.18727148080438769,-1.0,0.5755693581780537,-0.181976065323922,0.0,1.9656638840762324,1.0415549597855227,-0.0010429197011086223,0.23084235276098536,0.0,10
5940,Set It Off,Catch Me If You Can,0.34782608695652173,0.2389380530973448,0.6090651558073658,4.0,0.4770338208409507,-1.0,0.39544513457556923,-0.21366462094405433,-0.06824517930372567,0.5103165852890218,0.28552278820375326,-0.47443365312253744,-0.3576551191047066,0.0,9
5941,Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,0.9565217391304348,1.544247787610619,-0.8356940509915013,9.0,0.25148537477148086,-1.0,1.7163561076604557,0.8319657776357248,-0.06837850100340284,-0.3080800126004095,0.7466487935656836,-0.4278578073798422,0.2938267040341375,0.0,5
5942,The Killers,Human,1.3043478260869565,0.053097345132743404,0.28611898016997195,10.0,-0.33443784277879335,0.0,0.2691511387163561,-0.21687005026643186,-0.047465317162551264,-0.2419278626555363,0.27211796246648784,0.36525892259284065,0.38108308586097667,0.0,10
5943,Black Spiders,Good Times,-0.6086956521739131,-0.3185840707964604,0.7478753541076488,7.0,1.1066384826325408,0.0,0.20703933747412,-0.21765790693968554,0.0,0.39061269491258466,0.6930294906166219,0.8975983218473903,0.11681478928358131,0.0,10
5944,Crowded House,Don't Dream It's Over - Live at Sydney Opera House / 2006 Remaster,-0.21739130434782608,-1.2123893805309733,0.13314447592068002,3.0,-0.41464808043875656,0.0,0.18219461697722558,0.12620430693935447,-0.03315592007678213,4.00693022523232,-0.8243967828418229,-0.9727596484886557,-24.30547424366885,0.0,9
5945,Phoxjaw,Trophies in the Attic,-0.6956521739130435,-1.1858407079646016,0.4220963172804533,10.0,-0.1600776965265082,0.0,0.6583850931677018,-0.2087510916956242,-0.0645842422127214,-0.24822806741219092,-0.9504021447721178,0.1927979283822298,-0.005089198911318138,0.0,10
5946,Backstreet Boys,Intro,-0.6956521739130435,-1.2964601769911503,-1.7042492917847023,8.0,-1.8017595978062153,-1.0,-0.31055900621118027,1.643362476679125,0.0,-0.16380532367301942,-0.9638069705093832,0.8636086206794388,-27.42545580825906,-1.0,9
5947,Emmylou Harris,Red Dirt Girl,0.30434782608695654,-0.915929203539823,-0.7138810198300282,7.0,-0.9317870201096888,0.0,-0.12422360248447217,0.7433396409075667,0.0,1.7199558985667034,-0.41420911528150123,-0.973115189295852,-25.187536135539677,0.0,0
5948,Britney Spears,Private Show,0.27565217391304364,0.9203539823008846,-0.6883852691218129,2.0,0.2562842778793419,0.0,-0.11387163561076616,0.3395954122087792,-0.06838809876974086,2.016065522129469,0.11930294906166229,-0.17869480969678303,-25.265800514165523,-1.0,9
5949,Masterkraft,Hallelu,0.4782608695652174,0.6460176991150437,0.2691218130311617,1.0,0.6312842778793418,-1.0,4.780538302277433,-0.019736139337951743,0.0,-0.2986297054654276,0.6876675603217157,-0.17092031737942723,0.051099812869942945,0.0,9
5950,AC/DC,T.N.T.,1.4782608695652173,0.9247787610619466,0.16997167138810215,9.0,0.4103062157221207,0.0,5.2774327122153215,0.18047574853869985,-0.06652124596457551,-0.17640573318632854,-0.12198391420911522,0.14946935534525974,0.06410217420371443,0.0,8
5951,FXXXXY,Yeah Kool (feat. Lil Uzi Vert),0.7391304347826086,0.889380530973451,-0.1274787535410763,10.0,0.26451096892138953,-1.0,0.2939958592132505,-0.1878174868614173,0.0,-0.17640573318632854,-0.5777479892761392,0.23674277215167377,-0.10016387639382553,0.0,5
5952,Spafford,The Reprise (Live),-0.391304347826087,-1.0132743362831858,-0.4645892351274786,7.0,-1.3506627056672758,0.0,-0.14285714285714293,-0.21656059541907624,13.351016490707616,4.681052134194361,0.2587131367292224,1.0003496151270768,1.9584455116481303,0.0,10
5953,KennyHoopla,hollywood sucks//,0.9130434782608695,0.14601769911504386,0.5524079320113316,2.0,0.5353062157221207,0.0,0.25258799171842644,-0.21613866631142178,-0.06827484512695227,1.6002520081902663,0.11126005361930304,0.4723952191612795,-0.7382121942758078,0.0,9
5954,–ß—ë—Ä–Ω–∞—è –†–µ—á–∫–∞,–î—Ä—É–≥,-0.043478260869565216,-0.48672566371681425,0.521246458923513,11.0,0.34723491773308973,-1.0,-0.2587991718426502,0.7791253678668707,10.297181746793472,0.3339108521026933,-0.09249329758713129,0.6378876135508457,-0.14164742733898064,0.0,6
5955,"Geeta Dutt, Kishore Kumar",De Bhi Chuke Hum Dil Nazrana,-1.826086956521739,0.4380530973451326,-1.0878186968838526,Unknown,-0.4701782449725775,0.0,4.242236024844721,1.592021148139923,-0.04484774452491056,-0.13860450464640103,1.1702412868632708,0.2266691159477827,-25.576980414140724,0.0,3
5956,Itay Levi,◊§◊¢◊ù,-0.6521739130434783,0.6327433628318578,-1.0254957507082152,11.0,-0.9089351005484458,-1.0,-0.3333333333333334,1.368752952058723,0.0,0.14490470940305555,-0.3123324396782841,0.09310428604443072,0.12228514262649127,0.0,9
5957,Bananagun,Do Yeah,-0.8260869565217391,-0.2389380530973453,0.3342776203966006,Unknown,-0.6038619744058501,0.0,0.3581780538302277,0.12121829843809806,0.7674722973562516,0.9198298944715704,1.111260053619303,0.857754048720942,-0.38141966866719806,-1.0,1
5958,Mississippi Blues Band,Caf√© Madrid,-0.6956521739130435,-0.053097345132743404,0.014164305949008513,7.0,-0.6756170018281535,0.0,0.02898550724637678,0.20722436102160652,-0.06795393072157752,-0.34714128209166806,0.5777479892761392,-0.026665560539710954,-0.023354605759254018,0.0,2
5959,Eliad,◊û◊ß◊°◊ô◊ß◊ï,-0.782608695652174,0.7876106194690261,0.43909348441926355,8.0,-0.21080895795246787,0.0,0.23602484472049692,-0.21667312052140933,-0.06500305383474392,0.926130099228225,0.10589812332439687,-0.5939664725018815,0.30459914377353314,0.0,9
5960,Devil Electric,All My Friends Move Like The Night,-0.4782608695652174,-0.5619469026548675,0.529745042492918,Unknown,0.7800502742230347,0.0,-0.3022774327122154,-0.21743278254848328,-0.024256173108803764,-0.2545282721688455,0.1890080428954425,-0.151934438275153,-0.4365000178496331,0.0,8
5961,–¢—Ä—É–¥,–î—Ä—É–≥,-0.2608695652173913,-0.5486725663716816,0.577903682719547,6.0,0.8684872029250458,-1.0,0.2028985507246376,-0.21950178985340096,14.93901055754297,0.04410143329658218,1.1595174262734584,0.4355611915357588,-0.004304659354580618,0.0,6
5962,Queen,It's A Hard Life - Remastered 2011,0.6086956521739131,-0.5530973451327436,-0.2832861189801699,3.0,0.18864259597806232,0.0,-0.37267080745341624,0.7712121770799328,0.0,0.18900614269963772,-0.4865951742627345,-0.8941614273778277,-25.17382544454871,0.0,10
5963,The Stranglers,Skin Deep,0.2608695652173913,0.4159292035398228,0.3201133144475924,9.0,-0.4048217550274222,0.0,-0.3374741200828158,0.13118150623372477,12.356338888404151,-0.07560245707985508,0.8163538873994638,0.2052181539136152,0.26030781460026275,0.0,10
5964,Black Joe Lewis & The Honeybears,Five Dollars,0.043478260869565216,-0.15044247787610632,0.4787535410764874,7.0,0.28896252285191976,0.0,-0.2256728778467909,0.49239394352059,-0.06540441497251548,1.3545440226807368,1.0388739946380696,-0.3133262620217238,-0.2503997122268257,0.0,10
5965,Sfven,Changing,-0.5652173913043478,0.12831858407079608,-0.11048158640226607,9.0,0.04787477148080444,0.0,1.1573498964803313,-0.14196964988148977,-0.06315330250414448,-0.5285871790833202,0.2640750670241286,-0.747086046801022,0.1984818393194887,0.0,6
5966,The Judds,Grandpa (Tell Me 'Bout The Good Old Days),0.43478260869565216,0.0884955752212385,-0.6883852691218129,4.0,-0.2537705667276051,0.0,-0.3333333333333334,0.7791253678668707,-0.06826489835092923,-0.42715388250118125,0.28820375335120635,1.7467506533062336,-25.115334510916934,0.0,4
5967,Barns Courtney,Hands,0.08695652173913043,-0.19911504424778775,0.3824362606232295,4.0,0.5928930530164536,0.0,-0.22981366459627342,-0.21988197684376312,-0.004362621062734487,2.312175145692235,-0.06568364611260044,-0.5202510118098806,-0.21220571327314766,0.0,10
5968,Lil Ed & The Blues Imperials,Giving Up On Your Love,-0.5652173913043478,0.36283185840707943,0.05665722379603405,Unknown,0.8712294332723949,-1.0,-0.38095238095238104,0.11872198097939259,0.0471163074775325,-0.12600409513309185,0.39544235924932974,-0.16388060939694363,0.11940587889489741,0.0,2
5969,Ray Wylie Hubbard,Rattlesnake Shakin‚Äô Woman,-0.2608695652173913,-1.1637168141592922,-0.6090651558073654,2.0,0.03164990859232187,0.0,-0.24637681159420294,0.6744784134011518,-0.06743041619404938,-0.025200819026618387,-0.4517426273458444,1.3583318025326359,0.6225399291234212,0.0,2
5970,Meshuggah,Future Breed Machine,-0.5652173913043478,-0.40265486725663724,0.7677053824362607,1.0,0.05815813528336384,0.0,1.7163561076604557,-0.2177141908486174,1.3974347788151122,1.0710348086312804,-0.8672922252010723,-0.7606677056359146,1.2138294132900378,0.0,8
5971,Lil Nas X,Panini - DaBaby Remix,1.2608695652173914,0.7610619469026545,-0.2861189801699716,5.0,0.32004113345521024,-1.0,0.6997929606625258,0.3395954122087792,0.0,-0.04410143329658218,0.041554959785522816,0.8022185746369042,-0.7694015720795943,0.0,9
5972,Grandaddy,The Crystal Lake - Piano Version,-0.5652173913043478,-0.4911504424778762,-1.4560906515580738,5.0,-1.3049588665447895,0.0,-0.38302277432712223,1.5427412780672518,-0.06526481109850799,-0.10710348086312806,-1.0517426273458443,-0.7454031536469602,1.2311762064823604,0.0,6
5973,Jeki Mekayten,◊î◊û◊¢◊†◊ò◊ñ◊™,-0.782608695652174,1.3893805309734508,-0.5637393767705381,2.0,-1.6459095063985372,0.0,-0.20703933747412015,0.46160572375767733,-0.06826193176860658,-0.24318790360686726,1.2935656836461125,-0.33304692546086995,0.9056410914061079,0.0,9
5974,Gracia Montes,Maruja Lim√≥n,-0.782608695652174,0.32300884955752185,-0.6345609065155807,2.0,-0.966750457038391,0.0,1.1987577639751552,1.5592638712836009,-0.03839106535206351,2.217672074342416,1.1729222520107239,-0.6061970762694291,-0.7489884879014144,0.0,9
5975,Alex Lahey,Perth Traumatic Stress Disorder,-0.5217391304347826,-0.9823008849557522,0.5722379603399436,Unknown,0.5017138939670934,0.0,0.5134575569358178,-0.22049742527566107,-0.06809702469243521,2.2491730981256888,0.10589812332439687,1.4276859626563645,-1.0242904195877105,0.0,10
5976,Persona La Ave,GottasaythatIneedyou,-0.6086956521739131,0.5929203539823008,-0.04249291784702522,8.0,-0.15482175502742213,0.0,2.4616977225672882,0.10871453149324843,7.784312014658407,2.8854937785478025,0.8190348525469169,1.1822679948091044,1.0459799180303635,-1.0,6
5977,Strawberry Alarm Clock,Incense And Peppermints,0.043478260869565216,-0.3185840707964604,0.10198300283286128,9.0,-0.43590036563071266,0.0,-0.3623188405797102,-0.0556399889563387,0.0,0.13230429988974635,0.7332439678284182,0.2950040590908822,-0.49181500067242145,0.0,10
5978,Karen Nyame KG,Koko,-0.2608695652173913,1.1814159292035398,0.07365439093484426,8.0,-0.44184186471663583,0.0,0.22360248447204964,-0.1436138682556816,9.948172061774713,-0.292329500708773,0.3659517426273458,-0.11903506224926982,-0.45456164297897417,0.0,1
5979,Softcult,Take It Off,0.13043478260869565,0.4469026548672565,-0.08498583569405076,6.0,-0.06775594149908572,-1.0,-0.40579710144927544,-0.1791986875303744,-0.06639909257481895,1.5372499606237202,0.009383378016085797,-0.11995946834797984,-0.20437547845020926,0.0,6
5980,Young RJ,Black Is Beautiful,-0.391304347826087,0.8761061946902652,-0.6713881019830027,11.0,0.047417733089579625,-1.0,9.29399585921325,0.49020590918316825,0.0,-0.5922192471255315,0.8163538873994638,-0.7238573807308737,-0.23373539807823923,0.0,5
